,miscleavage_model,var_subject,var_site,var_species,missingness,method,rmse_mean,rmse_se,n
667,bernoulli,0,1,1,0.5,int_sum,2.2295982389201527,0.27310874794663276,5
668,bernoulli,0,1,1,0.5,stoich_fraction,1.117349704180786,0.04573084179828692,5
669,bernoulli,0,1,1,0.5,stoich_logit,12.570175383961304,0.6499260589830805,5
670,bernoulli,0,1,1,0.5,stoich_pep_mean,1.117349704180786,0.04573084179828692,5
671,bernoulli,0,1,1,0.5,stoich_pep_median,1.117349704180786,0.04573084179828692,5
672,bernoulli,0,1,9,0.0,int_mean,0.9687797781080046,0.10861264016159929,5
673,bernoulli,0,1,9,0.0,int_median,1.026224038694642,0.1115581902313066,5
674,bernoulli,0,1,9,0.0,int_sum,3.561080352145879,0.5824623867709714,5
675,bernoulli,0,1,9,0.0,stoich_fraction,0.3724183409978427,0.01630872544220425,5
676,bernoulli,0,1,9,0.0,stoich_logit,0.1082630545166277,0.02756853073190457,5
677,bernoulli,0,1,9,0.0,stoich_pep_mean,0.3724183409978427,0.01630872544220425,5
678,bernoulli,0,1,9,0.0,stoich_pep_median,0.3724183409978427,0.01630872544220425,5
679,bernoulli,0,1,9,0.25,int_mean,0.8892712261319253,0.11089633293085893,5
680,bernoulli,0,1,9,0.25,int_median,0.8958749556942036,0.11211426120348525,5
681,bernoulli,0,1,9,0.25,int_sum,3.7764746736949517,0.9721316736621234,5
682,bernoulli,0,1,9,0.25,stoich_fraction,0.8580333719035496,0.057183151189299584,5
683,bernoulli,0,1,9,0.25,stoich_logit,6.4708827805618085,0.361120217218766,5
684,bernoulli,0,1,9,0.25,stoich_pep_mean,0.8580333719035496,0.057183151189299584,5
685,bernoulli,0,1,9,0.25,stoich_pep_median,0.8580333719035496,0.057183151189299584,5
686,bernoulli,0,1,9,0.5,int_mean,0.9182501041868273,0.09275611010562343,5
687,bernoulli,0,1,9,0.5,int_median,0.9217110993001022,0.09344958831795772,5
688,bernoulli,0,1,9,0.5,int_sum,3.3488496218890753,0.27399730514035664,5
689,bernoulli,0,1,9,0.5,stoich_fraction,1.0574456088489923,0.13700846076101136,5
690,bernoulli,0,1,9,0.5,stoich_logit,11.55045586906592,0.6594901257792103,5
691,bernoulli,0,1,9,0.5,stoich_pep_mean,1.0574456088489923,0.13700846076101136,5
692,bernoulli,0,1,9,0.5,stoich_pep_median,1.0574456088489923,0.13700846076101136,5
693,bernoulli,0,9,0,0.0,int_mean,0.694848305213249,0.10137656168628308,5
694,bernoulli,0,9,0,0.0,int_median,0.7400359089297808,0.10785575091149142,5
695,bernoulli,0,9,0,0.0,int_sum,3.1811386759790663,0.24776175274976453,5
696,bernoulli,0,9,0,0.0,stoich_fraction,0.9035423485146886,0.09352626425089038,5
697,bernoulli,0,9,0,0.0,stoich_logit,0.3268998721976598,0.05320949854516901,5
698,bernoulli,0,9,0,0.0,stoich_pep_mean,0.9035423485146886,0.09352626425089038,5
699,bernoulli,0,9,0,0.0,stoich_pep_median,0.9035423485146886,0.09352626425089038,5
700,bernoulli,0,9,0,0.25,int_mean,0.8978714235094962,0.10237259858366572,5
701,bernoulli,0,9,0,0.25,int_median,0.9624884174932292,0.11249134993999188,5
702,bernoulli,0,9,0,0.25,int_sum,2.5619017790025596,0.2740912773756198,5
703,bernoulli,0,9,0,0.25,stoich_fraction,1.368006225052176,0.10406146233638708,5
704,bernoulli,0,9,0,0.25,stoich_logit,6.671458948956932,0.8905029343049092,5
705,bernoulli,0,9,0,0.25,stoich_pep_mean,1.368006225052176,0.10406146233638708,5
706,bernoulli,0,9,0,0.25,stoich_pep_median,1.368006225052176,0.10406146233638708,5
707,bernoulli,0,9,0,0.5,int_mean,1.0113743306072693,0.06158064283845195,5
708,bernoulli,0,9,0,0.5,int_median,1.0241960394363052,0.0671571453811731,5
709,bernoulli,0,9,0,0.5,int_sum,3.3263921330736017,0.4425129046546145,5
710,bernoulli,0,9,0,0.5,stoich_fraction,1.6832383063514698,0.15970730443698652,5
711,bernoulli,0,9,0,0.5,stoich_logit,11.031012078466292,0.5729585157926597,5
712,bernoulli,0,9,0,0.5,stoich_pep_mean,1.6832383063514698,0.15970730443698652,5
713,bernoulli,0,9,0,0.5,stoich_pep_median,1.6832383063514698,0.15970730443698652,5
714,bernoulli,0,9,1,0.0,int_mean,0.6835734991696821,0.07174999720088668,5
715,bernoulli,0,9,1,0.0,int_median,0.844065807643722,0.10223794981630556,5
716,bernoulli,0,9,1,0.0,int_sum,3.128107908194443,0.17912509533449614,5
717,bernoulli,0,9,1,0.0,stoich_fraction,0.9814128170119314,0.05929917460454541,5
718,bernoulli,0,9,1,0.0,stoich_logit,0.6714327557375099,0.197248815644241,5
719,bernoulli,0,9,1,0.0,stoich_pep_mean,0.9814128170119314,0.05929917460454541,5
720,bernoulli,0,9,1,0.0,stoich_pep_median,0.9814128170119314,0.05929917460454541,5
721,bernoulli,0,9,1,0.25,int_mean,0.810488344964536,0.10532512198764678,5
722,bernoulli,0,9,1,0.25,int_median,0.8534878700021205,0.10201189346336904,5
723,bernoulli,0,9,1,0.25,int_sum,2.584086264012485,0.5999608212431052,5
724,bernoulli,0,9,1,0.25,stoich_fraction,1.512615561300421,0.10085815792532533,5
725,bernoulli,0,9,1,0.25,stoich_logit,6.931673240267253,0.6564857926673962,5
726,bernoulli,0,9,1,0.25,stoich_pep_mean,1.512615561300421,0.10085815792532533,5
727,bernoulli,0,9,1,0.25,stoich_pep_median,1.512615561300421,0.10085815792532533,5
728,bernoulli,0,9,1,0.5,int_mean,0.9705463165242729,0.10506538258365485,5
729,bernoulli,0,9,1,0.5,int_median,0.9790455527189845,0.1068157643832248,5
730,bernoulli,0,9,1,0.5,int_sum,4.473197851904847,0.41113507654924325,5
731,bernoulli,0,9,1,0.5,stoich_fraction,1.6515012291483284,0.17553738197649532,5
732,bernoulli,0,9,1,0.5,stoich_logit,11.046591119973511,0.5744114227057279,5
733,bernoulli,0,9,1,0.5,stoich_pep_mean,1.6515012291483284,0.17553738197649532,5
734,bernoulli,0,9,1,0.5,stoich_pep_median,1.6515012291483284,0.17553738197649532,5
735,bernoulli,0,9,9,0.0,int_mean,1.2926069123065527,0.06248888583875154,5
736,bernoulli,0,9,9,0.0,int_median,1.3080699810778644,0.06746759077999473,5
737,bernoulli,0,9,9,0.0,int_sum,2.910894474101832,0.21065469176748103,5
738,bernoulli,0,9,9,0.0,stoich_fraction,0.9405446140430399,0.08981558915114202,5
739,bernoulli,0,9,9,0.0,stoich_logit,0.5377387387424158,0.16478816256927273,5
740,bernoulli,0,9,9,0.0,stoich_pep_mean,0.9405446140430399,0.08981558915114202,5
741,bernoulli,0,9,9,0.0,stoich_pep_median,0.9405446140430399,0.08981558915114202,5
742,bernoulli,0,9,9,0.25,int_mean,0.9215599086361047,0.12878401298056644,5
743,bernoulli,0,9,9,0.25,int_median,0.9476887362380312,0.12553846147418624,5
744,bernoulli,0,9,9,0.25,int_sum,2.646511744813549,0.23969628705698545,5
745,bernoulli,0,9,9,0.25,stoich_fraction,1.5666601047486752,0.1897133782136717,5
746,bernoulli,0,9,9,0.25,stoich_logit,6.075100152066654,0.6299468939542785,5
747,bernoulli,0,9,9,0.25,stoich_pep_mean,1.5666601047486752,0.1897133782136717,5
748,bernoulli,0,9,9,0.25,stoich_pep_median,1.5666601047486752,0.1897133782136717,5
749,bernoulli,0,9,9,0.5,int_mean,1.0391747312361805,0.0520399212230119,5
750,bernoulli,0,9,9,0.5,int_median,1.1182030446830447,0.07090213247829374,5
751,bernoulli,0,9,9,0.5,int_sum,3.8142931277605348,1.2602852511343654,5
752,bernoulli,0,9,9,0.5,stoich_fraction,1.3598680018667115,0.10447669822788219,5
753,bernoulli,0,9,9,0.5,stoich_logit,9.353622611962772,0.32416368861628486,5
754,bernoulli,0,9,9,0.5,stoich_pep_mean,1.3598680018667115,0.10447669822788219,5
755,bernoulli,0,9,9,0.5,stoich_pep_median,1.3598680018667115,0.10447669822788219,5
756,bernoulli,1,0,0,0.0,int_mean,0.8355140156800355,0.13261958759952985,5
757,bernoulli,1,0,0,0.0,int_median,0.8882371275648925,0.1262272275798465,5
758,bernoulli,1,0,0,0.0,int_sum,2.818628551677361,0.3521254744607137,5
759,bernoulli,1,0,0,0.0,stoich_fraction,5.135126409838062e-16,4.459281019072688e-18,5
760,bernoulli,1,0,0,0.0,stoich_logit,1.1321454301781535e-15,1.6089733570873827e-16,5
761,bernoulli,1,0,0,0.0,stoich_pep_mean,5.135126409838062e-16,4.459281019072688e-18,5
762,bernoulli,1,0,0,0.0,stoich_pep_median,5.135126409838062e-16,4.459281019072688e-18,5
763,bernoulli,1,0,0,0.25,int_mean,0.8388066173386844,0.14565598167551314,5
764,bernoulli,1,0,0,0.25,int_median,0.8554982605218873,0.14581566960426615,5
765,bernoulli,1,0,0,0.25,int_sum,3.323466001779478,0.40708193192800257,5
766,bernoulli,1,0,0,0.25,stoich_fraction,0.7768388038973979,0.1363200445837916,5
767,bernoulli,1,0,0,0.25,stoich_logit,6.917659857200538,0.6594413937967739,5
768,bernoulli,1,0,0,0.25,stoich_pep_mean,0.7768388038973979,0.1363200445837916,5
769,bernoulli,1,0,0,0.25,stoich_pep_median,0.7768388038973979,0.1363200445837916,5
770,bernoulli,1,0,0,0.5,int_mean,0.8475730413787854,0.10424381846969846,5
771,bernoulli,1,0,0,0.5,int_median,0.8462470228588537,0.10512254633847996,5
772,bernoulli,1,0,0,0.5,int_sum,1.661869481895194,0.1763108858007121,5
773,bernoulli,1,0,0,0.5,stoich_fraction,1.31537425238522,0.04813902109646476,5
774,bernoulli,1,0,0,0.5,stoich_logit,12.860381775605763,0.6390849682495929,5
775,bernoulli,1,0,0,0.5,stoich_pep_mean,1.31537425238522,0.04813902109646476,5
776,bernoulli,1,0,0,0.5,stoich_pep_median,1.31537425238522,0.04813902109646476,5
777,bernoulli,1,0,1,0.0,int_mean,0.8951099650232358,0.15852474659094706,5
778,bernoulli,1,0,1,0.0,int_median,0.9455460038846603,0.1445454372728109,5
779,bernoulli,1,0,1,0.0,int_sum,3.293829568915895,0.4817858138402371,5
780,bernoulli,1,0,1,0.0,stoich_fraction,4.842484835039277e-16,2.7145468677581654e-17,5
781,bernoulli,1,0,1,0.0,stoich_logit,1.219489654721335e-15,9.181949729137136e-17,5
782,bernoulli,1,0,1,0.0,stoich_pep_mean,4.842484835039277e-16,2.7145468677581654e-17,5
783,bernoulli,1,0,1,0.0,stoich_pep_median,4.842484835039277e-16,2.7145468677581654e-17,5
784,bernoulli,1,0,1,0.25,int_mean,0.7931218881040134,0.08650263136100693,5
785,bernoulli,1,0,1,0.25,int_median,0.806666321344293,0.08641147093991101,5
786,bernoulli,1,0,1,0.25,int_sum,2.842544333283717,0.512133950091499,5
787,bernoulli,1,0,1,0.25,stoich_fraction,0.6563354325059658,0.09442768093711588,5
788,bernoulli,1,0,1,0.25,stoich_logit,7.596789438566996,0.4045670981556355,5
789,bernoulli,1,0,1,0.25,stoich_pep_mean,0.6563354325059658,0.09442768093711588,5
790,bernoulli,1,0,1,0.25,stoich_pep_median,0.6563354325059658,0.09442768093711588,5
791,bernoulli,1,0,1,0.5,int_mean,1.0348113671716725,0.1247795728816016,5
792,bernoulli,1,0,1,0.5,int_median,1.0391789981970825,0.12455695077703523,5
793,bernoulli,1,0,1,0.5,int_sum,2.1679700004206266,0.22929039663484072,5
794,bernoulli,1,0,1,0.5,stoich_fraction,1.2725586059348402,0.14910921785090686,5
795,bernoulli,1,0,1,0.5,stoich_logit,12.258958121301623,0.6837558651135776,5
796,bernoulli,1,0,1,0.5,stoich_pep_mean,1.2725586059348402,0.14910921785090686,5
797,bernoulli,1,0,1,0.5,stoich_pep_median,1.2725586059348402,0.14910921785090686,5
798,bernoulli,1,0,9,0.0,int_mean,1.0390221418264567,0.16937908244337158,5
799,bernoulli,1,0,9,0.0,int_median,1.1112872521375858,0.16403708378149393,5
800,bernoulli,1,0,9,0.0,int_sum,4.124845253463655,0.315947617051801,5
801,bernoulli,1,0,9,0.0,stoich_fraction,4.894622388255635e-16,1.6256448633507616e-17,5
802,bernoulli,1,0,9,0.0,stoich_logit,1.4206578373083503e-15,2.090270611951237e-16,5
803,bernoulli,1,0,9,0.0,stoich_pep_mean,4.894622388255635e-16,1.6256448633507616e-17,5
804,bernoulli,1,0,9,0.0,stoich_pep_median,4.894622388255635e-16,1.6256448633507616e-17,5
805,bernoulli,1,0,9,0.25,int_mean,0.8520270688945402,0.06807901810001352,5
806,bernoulli,1,0,9,0.25,int_median,0.860530286809132,0.06902469030599045,5
807,bernoulli,1,0,9,0.25,int_sum,2.810087938714548,0.3447499246654233,5
808,bernoulli,1,0,9,0.25,stoich_fraction,0.5999980819110038,0.06095645462868645,5
809,bernoulli,1,0,9,0.25,stoich_logit,6.0937822379944135,0.4075738551402678,5
810,bernoulli,1,0,9,0.25,stoich_pep_mean,0.5999980819110038,0.06095645462868645,5
811,bernoulli,1,0,9,0.25,stoich_pep_median,0.5999980819110038,0.06095645462868645,5
812,bernoulli,1,0,9,0.5,int_mean,1.0121011082263582,0.11186812440457848,5
813,bernoulli,1,0,9,0.5,int_median,1.0263512791058613,0.10973745354320416,5
814,bernoulli,1,0,9,0.5,int_sum,5.282599135693472,1.7463469382957348,5
815,bernoulli,1,0,9,0.5,stoich_fraction,1.18767779293768,0.12652598161295286,5
816,bernoulli,1,0,9,0.5,stoich_logit,11.325266440934035,0.8421692514608689,5
817,bernoulli,1,0,9,0.5,stoich_pep_mean,1.18767779293768,0.12652598161295286,5
818,bernoulli,1,0,9,0.5,stoich_pep_median,1.18767779293768,0.12652598161295286,5
819,bernoulli,1,1,0,0.0,int_mean,0.8286987068225183,0.0937952749924546,5
820,bernoulli,1,1,0,0.0,int_median,0.8766585059945216,0.1105629448566416,5
821,bernoulli,1,1,0,0.0,int_sum,3.5062164819896524,0.24900010700423836,5
822,bernoulli,1,1,0,0.0,stoich_fraction,0.3727151531118983,0.02389635922470808,5
823,bernoulli,1,1,0,0.0,stoich_logit,0.1338926700401108,0.013097602046089564,5
824,bernoulli,1,1,0,0.0,stoich_pep_mean,0.3727151531118983,0.02389635922470808,5
825,bernoulli,1,1,0,0.0,stoich_pep_median,0.3727151531118983,0.02389635922470808,5
826,bernoulli,1,1,0,0.25,int_mean,0.9842889400415376,0.19127655702852225,5
827,bernoulli,1,1,0,0.25,int_median,0.9952588232699515,0.19064382818278214,5
828,bernoulli,1,1,0,0.25,int_sum,2.4768361658352807,0.1763877977278722,5
829,bernoulli,1,1,0,0.25,stoich_fraction,1.0078315805920348,0.07373193118266948,5
830,bernoulli,1,1,0,0.25,stoich_logit,6.397409408811886,0.47652286751672146,5
831,bernoulli,1,1,0,0.25,stoich_pep_mean,1.0078315805920348,0.07373193118266948,5
832,bernoulli,1,1,0,0.25,stoich_pep_median,1.0078315805920348,0.07373193118266948,5
833,bernoulli,1,1,0,0.5,int_mean,0.8981566640957525,0.08297334062564551,5
834,bernoulli,1,1,0,0.5,int_median,0.8943690105157543,0.08220261088030262,5
835,bernoulli,1,1,0,0.5,int_sum,2.3939200772078415,0.457869557185673,5
836,bernoulli,1,1,0,0.5,stoich_fraction,1.1904217283342813,0.11524530381347901,5
837,bernoulli,1,1,0,0.5,stoich_logit,11.88986700042205,0.4797558936037866,5
838,bernoulli,1,1,0,0.5,stoich_pep_mean,1.1904217283342813,0.11524530381347901,5
839,bernoulli,1,1,0,0.5,stoich_pep_median,1.1904217283342813,0.11524530381347901,5
840,bernoulli,1,1,1,0.0,int_mean,0.8702381990781973,0.16329093670665018,5
841,bernoulli,1,1,1,0.0,int_median,0.8891566508479032,0.1791970577498681,5
842,bernoulli,1,1,1,0.0,int_sum,3.534060633833974,0.3518936916396643,5
843,bernoulli,1,1,1,0.0,stoich_fraction,0.4267525056349643,0.031765675093701214,5
844,bernoulli,1,1,1,0.0,stoich_logit,0.18535516962914225,0.06043094355642786,5
845,bernoulli,1,1,1,0.0,stoich_pep_mean,0.4267525056349643,0.031765675093701214,5
846,bernoulli,1,1,1,0.0,stoich_pep_median,0.4267525056349643,0.031765675093701214,5
847,bernoulli,1,1,1,0.25,int_mean,0.7449247304494062,0.07196959249589269,5
848,bernoulli,1,1,1,0.25,int_median,0.7580124059043098,0.0725673115509295,5
849,bernoulli,1,1,1,0.25,int_sum,2.7807399662752643,0.3772262206379275,5
850,bernoulli,1,1,1,0.25,stoich_fraction,0.738669885064825,0.06530847811610326,5
851,bernoulli,1,1,1,0.25,stoich_logit,6.313854573898418,0.3502094304802393,5
852,bernoulli,1,1,1,0.25,stoich_pep_mean,0.738669885064825,0.06530847811610326,5
853,bernoulli,1,1,1,0.25,stoich_pep_median,0.738669885064825,0.06530847811610326,5
854,bernoulli,1,1,1,0.5,int_mean,0.9167743628176431,0.07924353645618736,5
855,bernoulli,1,1,1,0.5,int_median,0.916202401066317,0.0783602540159935,5
856,bernoulli,1,1,1,0.5,int_sum,2.454784266486377,0.6832751069897842,5
857,bernoulli,1,1,1,0.5,stoich_fraction,1.3357448622477388,0.1356796700443283,5
858,bernoulli,1,1,1,0.5,stoich_logit,13.063580941685888,0.43127968820229434,5
859,bernoulli,1,1,1,0.5,stoich_pep_mean,1.3357448622477388,0.1356796700443283,5
860,bernoulli,1,1,1,0.5,stoich_pep_median,1.3357448622477388,0.1356796700443283,5
861,bernoulli,1,1,9,0.0,int_mean,1.043579497888138,0.05632908080167783,5
862,bernoulli,1,1,9,0.0,int_median,1.067380319575984,0.04918954475185463,5
863,bernoulli,1,1,9,0.0,int_sum,4.694982370170424,1.1088083377453717,5
864,bernoulli,1,1,9,0.0,stoich_fraction,0.42744523366961246,0.023660259353322832,5
865,bernoulli,1,1,9,0.0,stoich_logit,0.13467338907283113,0.03481039044630684,5
866,bernoulli,1,1,9,0.0,stoich_pep_mean,0.42744523366961246,0.023660259353322832,5
867,bernoulli,1,1,9,0.0,stoich_pep_median,0.42744523366961246,0.023660259353322832,5
868,bernoulli,1,1,9,0.25,int_mean,1.0409714111413926,0.08707179425666615,5
869,bernoulli,1,1,9,0.25,int_median,1.0601460888004153,0.0845066939370162,5
870,bernoulli,1,1,9,0.25,int_sum,2.94865904037771,0.2776726459575923,5
871,bernoulli,1,1,9,0.25,stoich_fraction,0.7810716421514636,0.04432666891950024,5
872,bernoulli,1,1,9,0.25,stoich_logit,6.040816135478013,0.4775787419004554,5
873,bernoulli,1,1,9,0.25,stoich_pep_mean,0.7810716421514636,0.04432666891950024,5
874,bernoulli,1,1,9,0.25,stoich_pep_median,0.7810716421514636,0.04432666891950024,5
875,bernoulli,1,1,9,0.5,int_mean,1.009360160409908,0.022831095755824572,5
876,bernoulli,1,1,9,0.5,int_median,1.012087740194131,0.021734016131218274,5
877,bernoulli,1,1,9,0.5,int_sum,3.1731772236739504,0.564581199826204,5
878,bernoulli,1,1,9,0.5,stoich_fraction,1.2545649723665764,0.05925459549238146,5
879,bernoulli,1,1,9,0.5,stoich_logit,10.680312859517716,0.6094290394137437,5
880,bernoulli,1,1,9,0.5,stoich_pep_mean,1.2545649723665764,0.05925459549238146,5
881,bernoulli,1,1,9,0.5,stoich_pep_median,1.2545649723665764,0.05925459549238146,5
882,bernoulli,1,9,0,0.0,int_mean,0.8436875119179013,0.15872459565896158,5
883,bernoulli,1,9,0,0.0,int_median,0.9010129403757695,0.16960697121028026,5
884,bernoulli,1,9,0,0.0,int_sum,3.71588836423075,0.250549834682273,5
885,bernoulli,1,9,0,0.0,stoich_fraction,0.996523894736811,0.09634715274232884,5
886,bernoulli,1,9,0,0.0,stoich_logit,0.5615851027910369,0.2067118710177729,5
887,bernoulli,1,9,0,0.0,stoich_pep_mean,0.996523894736811,0.09634715274232884,5
888,bernoulli,1,9,0,0.0,stoich_pep_median,0.996523894736811,0.09634715274232884,5
889,bernoulli,1,9,0,0.25,int_mean,0.9521984768751844,0.0732620157697139,5
890,bernoulli,1,9,0,0.25,int_median,0.9967249493711755,0.08352093147268455,5
891,bernoulli,1,9,0,0.25,int_sum,3.1263889822293183,0.2889086089694932,5
892,bernoulli,1,9,0,0.25,stoich_fraction,1.6488046496234972,0.15378223887101808,5
893,bernoulli,1,9,0,0.25,stoich_logit,7.005223543424455,0.35477560000777225,5
894,bernoulli,1,9,0,0.25,stoich_pep_mean,1.6488046496234972,0.15378223887101808,5
895,bernoulli,1,9,0,0.25,stoich_pep_median,1.6488046496234972,0.15378223887101808,5
896,bernoulli,1,9,0,0.5,int_mean,1.070875100797048,0.13084721285693843,5
897,bernoulli,1,9,0,0.5,int_median,1.105755074096166,0.13974724198012842,5
898,bernoulli,1,9,0,0.5,int_sum,3.3464457128544205,0.5865509339807442,5
899,bernoulli,1,9,0,0.5,stoich_fraction,1.3336064069584128,0.06286093129857459,5
900,bernoulli,1,9,0,0.5,stoich_logit,10.529120591032548,0.7863020235087305,5
901,bernoulli,1,9,0,0.5,stoich_pep_mean,1.3336064069584128,0.06286093129857459,5
902,bernoulli,1,9,0,0.5,stoich_pep_median,1.3336064069584128,0.06286093129857459,5
903,bernoulli,1,9,1,0.0,int_mean,0.6447255148477069,0.01603853529628437,5
904,bernoulli,1,9,1,0.0,int_median,0.7933258426467192,0.1010841698056248,5
905,bernoulli,1,9,1,0.0,int_sum,3.136699028766123,0.48157600472733836,5
906,bernoulli,1,9,1,0.0,stoich_fraction,1.0293431355756955,0.05443642691423491,5
907,bernoulli,1,9,1,0.0,stoich_logit,0.4110825883985202,0.09216840581502506,5
908,bernoulli,1,9,1,0.0,stoich_pep_mean,1.0293431355756955,0.05443642691423491,5
909,bernoulli,1,9,1,0.0,stoich_pep_median,1.0293431355756955,0.05443642691423491,5
910,bernoulli,1,9,1,0.25,int_mean,0.8113440805613606,0.11331626169593763,5
911,bernoulli,1,9,1,0.25,int_median,0.8583957549594008,0.120337046388733,5
912,bernoulli,1,9,1,0.25,int_sum,2.5290066114803733,0.47633657111847855,5
913,bernoulli,1,9,1,0.25,stoich_fraction,1.475194265852259,0.08893791681418131,5
914,bernoulli,1,9,1,0.25,stoich_logit,6.1058248829689505,0.5327660782737502,5
915,bernoulli,1,9,1,0.25,stoich_pep_mean,1.475194265852259,0.08893791681418131,5
916,bernoulli,1,9,1,0.25,stoich_pep_median,1.475194265852259,0.08893791681418131,5
917,bernoulli,1,9,1,0.5,int_mean,1.0508883104328697,0.038050736418051914,5
918,bernoulli,1,9,1,0.5,int_median,1.0698295324672467,0.043655812849307016,5
919,bernoulli,1,9,1,0.5,int_sum,2.957010067725938,0.26686400780340386,5
920,bernoulli,1,9,1,0.5,stoich_fraction,1.5076337023839834,0.0907622167821934,5
921,bernoulli,1,9,1,0.5,stoich_logit,11.174624343023941,0.372142367673064,5
922,bernoulli,1,9,1,0.5,stoich_pep_mean,1.5076337023839834,0.0907622167821934,5
923,bernoulli,1,9,1,0.5,stoich_pep_median,1.5076337023839834,0.0907622167821934,5
924,bernoulli,1,9,9,0.0,int_mean,1.1107890315254276,0.1481249112076182,5
925,bernoulli,1,9,9,0.0,int_median,1.1409986286426854,0.1601443131450993,5
926,bernoulli,1,9,9,0.0,int_sum,2.8008959826842648,0.14877021863639212,5
927,bernoulli,1,9,9,0.0,stoich_fraction,1.0974316312172094,0.12158627219286584,5
928,bernoulli,1,9,9,0.0,stoich_logit,0.39057097990276024,0.08909076157332937,5
929,bernoulli,1,9,9,0.0,stoich_pep_mean,1.0974316312172094,0.12158627219286584,5
930,bernoulli,1,9,9,0.0,stoich_pep_median,1.0974316312172094,0.12158627219286584,5
931,bernoulli,1,9,9,0.25,int_mean,1.0556359324137667,0.12326437144994329,5
932,bernoulli,1,9,9,0.25,int_median,1.0760315724658454,0.13066610692777073,5
933,bernoulli,1,9,9,0.25,int_sum,4.09021274797292,0.8062271702029994,5
934,bernoulli,1,9,9,0.25,stoich_fraction,1.5092073081425474,0.07616708824605442,5
935,bernoulli,1,9,9,0.25,stoich_logit,5.9179423254854555,0.8676564260801183,5
936,bernoulli,1,9,9,0.25,stoich_pep_mean,1.5092073081425474,0.07616708824605442,5
937,bernoulli,1,9,9,0.25,stoich_pep_median,1.5092073081425474,0.07616708824605442,5
938,bernoulli,1,9,9,0.5,int_mean,1.0669452186560702,0.09762791350511418,5
939,bernoulli,1,9,9,0.5,int_median,1.0799677037258397,0.09006357875892865,5
940,bernoulli,1,9,9,0.5,int_sum,3.541765139637542,0.7905685689024377,5
941,bernoulli,1,9,9,0.5,stoich_fraction,1.5952068890926143,0.09706540476565292,5
942,bernoulli,1,9,9,0.5,stoich_logit,9.037088108658725,0.706272632935427,5
943,bernoulli,1,9,9,0.5,stoich_pep_mean,1.5952068890926143,0.09706540476565292,5
944,bernoulli,1,9,9,0.5,stoich_pep_median,1.5952068890926143,0.09706540476565292,5
945,bernoulli,9,0,0,0.0,int_mean,1.400084620647623,0.18874089591052118,5
946,bernoulli,9,0,0,0.0,int_median,1.4520787870597671,0.18407769561839182,5
947,bernoulli,9,0,0,0.0,int_sum,4.57983536450972,0.9365360327029324,5
948,bernoulli,9,0,0,0.0,stoich_fraction,4.778072395882489e-16,1.875103071649638e-17,5
949,bernoulli,9,0,0,0.0,stoich_logit,1.0917589449510662e-15,1.6216324353625995e-16,5
950,bernoulli,9,0,0,0.0,stoich_pep_mean,4.778072395882489e-16,1.875103071649638e-17,5
951,bernoulli,9,0,0,0.0,stoich_pep_median,4.778072395882489e-16,1.875103071649638e-17,5
952,bernoulli,9,0,0,0.25,int_mean,1.4586189557385012,0.1345429633099733,5
953,bernoulli,9,0,0,0.25,int_median,1.4675224898647279,0.1365653643836251,5
954,bernoulli,9,0,0,0.25,int_sum,3.4887648874575725,0.9630535134901391,5
955,bernoulli,9,0,0,0.25,stoich_fraction,0.7011817273088108,0.14409653899021374,5
956,bernoulli,9,0,0,0.25,stoich_logit,5.840949288864996,0.5878816728571109,5
957,bernoulli,9,0,0,0.25,stoich_pep_mean,0.7011817273088108,0.14409653899021374,5
958,bernoulli,9,0,0,0.25,stoich_pep_median,0.7011817273088108,0.14409653899021374,5
959,bernoulli,9,0,0,0.5,int_mean,1.669531268207637,0.17852015997401136,5
960,bernoulli,9,0,0,0.5,int_median,1.6678756758923057,0.17715438973382253,5
961,bernoulli,9,0,0,0.5,int_sum,2.171752634117886,0.13214144679884712,5
962,bernoulli,9,0,0,0.5,stoich_fraction,1.1065641584407329,0.03379474553117823,5
963,bernoulli,9,0,0,0.5,stoich_logit,10.194808811111955,0.6377005348104442,5
964,bernoulli,9,0,0,0.5,stoich_pep_mean,1.1065641584407329,0.03379474553117823,5
965,bernoulli,9,0,0,0.5,stoich_pep_median,1.1065641584407329,0.03379474553117823,5
966,bernoulli,9,0,1,0.0,int_mean,1.2703891210038856,0.3040116017964509,5
967,bernoulli,9,0,1,0.0,int_median,1.3050380950410532,0.29793804431256066,5
968,bernoulli,9,0,1,0.0,int_sum,4.944939312684744,1.7293652323847146,5
969,bernoulli,9,0,1,0.0,stoich_fraction,4.644886973844451e-16,9.547125496971068e-18,5
970,bernoulli,9,0,1,0.0,stoich_logit,1.1387151392414625e-15,9.168284080338937e-17,5
971,bernoulli,9,0,1,0.0,stoich_pep_mean,4.644886973844451e-16,9.547125496971068e-18,5
972,bernoulli,9,0,1,0.0,stoich_pep_median,4.644886973844451e-16,9.547125496971068e-18,5
973,bernoulli,9,0,1,0.25,int_mean,1.1509393910535237,0.08341560258258682,5
974,bernoulli,9,0,1,0.25,int_median,1.1597595812414736,0.09254747901136375,5
975,bernoulli,9,0,1,0.25,int_sum,2.7360043958016167,0.632491827009862,5
976,bernoulli,9,0,1,0.25,stoich_fraction,0.5500435414431062,0.07628053503524493,5
977,bernoulli,9,0,1,0.25,stoich_logit,5.693067277344397,0.3667611774557586,5
