protein_length,abundance,missingness,miscleavage_rate,var_subject,var_site,n_proteins,method,rmse_mean,rmse_se,n
200,100,0.0,0.0,1.0,0.0,10,zrollup/mean,1.116482117881553,0.07027028741620138,5
200,100,0.0,0.0,1.0,0.0,10,zrollup/median,1.127831523170608,0.07110216789960347,5
200,100,0.0,0.0,1.0,0.0,10,zrollup/sum,1.2559524795889252,0.08367335699817613,5
200,100,0.0,0.0,1.0,1.0,5,rollup/mean,0.8189485833036173,0.1436252078118682,5
200,100,0.0,0.0,1.0,1.0,5,rollup/median,0.8773353811625938,0.14223132186454365,5
200,100,0.0,0.0,1.0,1.0,5,rollup/sum,2.272080025888338,0.1338818696157806,5
200,100,0.0,0.0,1.0,1.0,5,rrollup/mean,0.8189485833036174,0.14362520781186816,5
200,100,0.0,0.0,1.0,1.0,5,rrollup/median,0.8710838066839435,0.12176533778729876,5
200,100,0.0,0.0,1.0,1.0,5,rrollup/sum,2.272080025888338,0.1338818696157805,5
200,100,0.0,0.0,1.0,1.0,5,zrollup/mean,1.1488529080474517,0.07470852904822395,5
200,100,0.0,0.0,1.0,1.0,5,zrollup/median,1.1525045004537162,0.07242112470373473,5
200,100,0.0,0.0,1.0,1.0,5,zrollup/sum,1.2887975983682327,0.10007902683574309,5
200,100,0.0,0.0,1.0,1.0,10,rollup/mean,0.8138242080009208,0.040886823816536445,5
200,100,0.0,0.0,1.0,1.0,10,rollup/median,0.8969315467705703,0.050231405385293186,5
200,100,0.0,0.0,1.0,1.0,10,rollup/sum,2.411482838534474,0.17835250316466159,5
200,100,0.0,0.0,1.0,1.0,10,rrollup/mean,0.8138242080009208,0.040886823816536425,5
200,100,0.0,0.0,1.0,1.0,10,rrollup/median,0.850860193407738,0.045333833237248336,5
200,100,0.0,0.0,1.0,1.0,10,rrollup/sum,2.4114828385344738,0.17835250316466156,5
200,100,0.0,0.0,1.0,1.0,10,zrollup/mean,1.1161333579110038,0.052055036709935956,5
200,100,0.0,0.0,1.0,1.0,10,zrollup/median,1.1225130655925117,0.05225593785991093,5
200,100,0.0,0.0,1.0,1.0,10,zrollup/sum,1.4851507374772004,0.10302274682171002,5
200,100,0.0,0.0,1.0,9.0,5,rollup/mean,0.7442276099370355,0.05218190552240918,5
200,100,0.0,0.0,1.0,9.0,5,rollup/median,0.8027184147407818,0.028553460319034957,5
200,100,0.0,0.0,1.0,9.0,5,rollup/sum,2.165348172412908,0.30830464121910844,5
200,100,0.0,0.0,1.0,9.0,5,rrollup/mean,0.7442276099370355,0.052181905522409186,5
200,100,0.0,0.0,1.0,9.0,5,rrollup/median,0.753450069324954,0.05196720453017799,5
200,100,0.0,0.0,1.0,9.0,5,rrollup/sum,2.165348172412908,0.3083046412191086,5
200,100,0.0,0.0,1.0,9.0,5,zrollup/mean,1.0828600959453298,0.12354812795480653,5
200,100,0.0,0.0,1.0,9.0,5,zrollup/median,1.0907968332184796,0.12332190766024666,5
200,100,0.0,0.0,1.0,9.0,5,zrollup/sum,1.6293114676447051,0.19389260482175555,5
200,100,0.0,0.0,1.0,9.0,10,rollup/mean,0.8206427106441506,0.08635834599751413,5
200,100,0.0,0.0,1.0,9.0,10,rollup/median,0.8846022223930357,0.07360948406360909,5
200,100,0.0,0.0,1.0,9.0,10,rollup/sum,2.285755712110115,0.1274150995391127,5
200,100,0.0,0.0,1.0,9.0,10,rrollup/mean,0.8206427106441506,0.08635834599751413,5
200,100,0.0,0.0,1.0,9.0,10,rrollup/median,0.8886794649055533,0.08867621924557911,5
200,100,0.0,0.0,1.0,9.0,10,rrollup/sum,2.285755712110114,0.12741509953911268,5
200,100,0.0,0.0,1.0,9.0,10,zrollup/mean,1.1701982580911892,0.05123736422755719,5
200,100,0.0,0.0,1.0,9.0,10,zrollup/median,1.1778715053736895,0.057910950807735354,5
200,100,0.0,0.0,1.0,9.0,10,zrollup/sum,1.3506417859665345,0.09654644650556274,5
200,100,0.0,0.0,9.0,0.0,5,rollup/mean,1.268303220362341,0.481536925243659,5
200,100,0.0,0.0,9.0,0.0,5,rollup/median,1.3079099837126236,0.46457614961554494,5
200,100,0.0,0.0,9.0,0.0,5,rollup/sum,3.187568885263792,0.9451714142490802,5
200,100,0.0,0.0,9.0,0.0,5,rrollup/mean,1.268303220362341,0.4815369252436589,5
200,100,0.0,0.0,9.0,0.0,5,rrollup/median,1.3202409621821078,0.481577795855418,5
200,100,0.0,0.0,9.0,0.0,5,rrollup/sum,3.1875688852637913,0.9451714142490802,5
200,100,0.0,0.0,9.0,0.0,5,zrollup/mean,1.5398589756091519,0.11975589800652496,5
200,100,0.0,0.0,9.0,0.0,5,zrollup/median,1.5415511388524732,0.12064433709939532,5
200,100,0.0,0.0,9.0,0.0,5,zrollup/sum,1.5467319493045006,0.1989476807173527,5
200,100,0.0,0.0,9.0,0.0,10,rollup/mean,1.3794009589485112,0.3063277171166014,5
200,100,0.0,0.0,9.0,0.0,10,rollup/median,1.3969751711871505,0.3032282405867161,5
200,100,0.0,0.0,9.0,0.0,10,rollup/sum,3.635634167770674,0.7942208354395779,5
200,100,0.0,0.0,9.0,0.0,10,rrollup/mean,1.3794009589485112,0.3063277171166014,5
200,100,0.0,0.0,9.0,0.0,10,rrollup/median,1.4006867006741517,0.3016199528662934,5
200,100,0.0,0.0,9.0,0.0,10,rrollup/sum,3.635634167770674,0.794220835439578,5
200,100,0.0,0.0,9.0,0.0,10,zrollup/mean,1.4988922293014462,0.04256158998581311,5
200,100,0.0,0.0,9.0,0.0,10,zrollup/median,1.5014087565648686,0.04449704330177531,5
200,100,0.0,0.0,9.0,0.0,10,zrollup/sum,1.6416802846862137,0.16023217419419247,5
200,100,0.0,0.0,9.0,1.0,5,rollup/mean,1.1620323514970505,0.34748224650943527,5
200,100,0.0,0.0,9.0,1.0,5,rollup/median,1.2307843727490266,0.34227398059042363,5
200,100,0.0,0.0,9.0,1.0,5,rollup/sum,2.5868013657527933,0.6018885550915206,5
200,100,0.0,0.0,9.0,1.0,5,rrollup/mean,1.1620323514970505,0.3474822465094352,5
200,100,0.0,0.0,9.0,1.0,5,rrollup/median,1.197746354703143,0.33116009243938505,5
200,100,0.0,0.0,9.0,1.0,5,rrollup/sum,2.5868013657527933,0.6018885550915204,5
200,100,0.0,0.0,9.0,1.0,5,zrollup/mean,1.5335800401723056,0.1524240444519367,5
200,100,0.0,0.0,9.0,1.0,5,zrollup/median,1.534817621864995,0.14938778015344173,5
200,100,0.0,0.0,9.0,1.0,5,zrollup/sum,1.5863680469276757,0.2014262577502243,5
200,100,0.0,0.0,9.0,1.0,10,rollup/mean,1.2955004983686584,0.27610894378378387,5
200,100,0.0,0.0,9.0,1.0,10,rollup/median,1.3281221762319062,0.26529581849461525,5
200,100,0.0,0.0,9.0,1.0,10,rollup/sum,3.2871403571669355,0.4121941301549308,5
200,100,0.0,0.0,9.0,1.0,10,rrollup/mean,1.2955004983686584,0.27610894378378387,5
200,100,0.0,0.0,9.0,1.0,10,rrollup/median,1.2947547477439498,0.27387635968591034,5
200,100,0.0,0.0,9.0,1.0,10,rrollup/sum,3.2871403571669355,0.4121941301549306,5
200,100,0.0,0.0,9.0,1.0,10,zrollup/mean,1.520701281602988,0.08114444346955138,5
200,100,0.0,0.0,9.0,1.0,10,zrollup/median,1.5206919251712392,0.08215394026391885,5
200,100,0.0,0.0,9.0,1.0,10,zrollup/sum,1.5574682717906918,0.09463639388476397,5
200,100,0.0,0.0,9.0,9.0,5,rollup/mean,1.4537409318531287,0.2792006779821174,5
200,100,0.0,0.0,9.0,9.0,5,rollup/median,1.569299770824671,0.24424596841277083,5
200,100,0.0,0.0,9.0,9.0,5,rollup/sum,3.298718063038207,0.6549500324352417,5
200,100,0.0,0.0,9.0,9.0,5,rrollup/mean,1.4537409318531287,0.27920067798211734,5
200,100,0.0,0.0,9.0,9.0,5,rrollup/median,1.4977849505257272,0.2752944495246514,5
200,100,0.0,0.0,9.0,9.0,5,rrollup/sum,3.2987180630382062,0.6549500324352415,5
200,100,0.0,0.0,9.0,9.0,5,zrollup/mean,1.5637109814836052,0.10151174831672471,5
200,100,0.0,0.0,9.0,9.0,5,zrollup/median,1.57098872305798,0.1035468485387972,5
200,100,0.0,0.0,9.0,9.0,5,zrollup/sum,1.6072080006965213,0.13466868178457192,5
200,100,0.0,0.0,9.0,9.0,10,rollup/mean,1.4119440625263895,0.2079894524368006,5
200,100,0.0,0.0,9.0,9.0,10,rollup/median,1.4794466191572557,0.21857909179863522,5
200,100,0.0,0.0,9.0,9.0,10,rollup/sum,3.742845821398286,0.8126234278592163,5
200,100,0.0,0.0,9.0,9.0,10,rrollup/mean,1.4119440625263893,0.20798945243680056,5
200,100,0.0,0.0,9.0,9.0,10,rrollup/median,1.4459958217834754,0.21157617567064552,5
200,100,0.0,0.0,9.0,9.0,10,rrollup/sum,3.742845821398286,0.8126234278592163,5
200,100,0.0,0.0,9.0,9.0,10,zrollup/mean,1.478563061008503,0.05514964392754472,5
200,100,0.0,0.0,9.0,9.0,10,zrollup/median,1.4826914077123918,0.05765379721157862,5
200,100,0.0,0.0,9.0,9.0,10,zrollup/sum,1.611172106393464,0.1749166685801482,5
200,100,0.0,0.25,0.0,0.0,5,rollup/mean,0.6637187120216345,0.04032211265878752,5
200,100,0.0,0.25,0.0,0.0,5,rollup/median,0.7215122719136008,0.03560660529949422,5
200,100,0.0,0.25,0.0,0.0,5,rollup/sum,1.984090633818021,0.1394834653317273,5
200,100,0.0,0.25,0.0,0.0,5,rrollup/mean,0.6613071302493001,0.041815572799798625,5
200,100,0.0,0.25,0.0,0.0,5,rrollup/median,0.7097089145693999,0.0435294895197555,5
200,100,0.0,0.25,0.0,0.0,5,rrollup/sum,2.0301541758924,0.16934384482191092,5
200,100,0.0,0.25,0.0,0.0,5,zrollup/mean,1.313009227487474,0.059125226804904826,5
200,100,0.0,0.25,0.0,0.0,5,zrollup/median,1.3561629237386714,0.08051388565041505,5
200,100,0.0,0.25,0.0,0.0,5,zrollup/sum,1.804200240428883,0.1388841792956698,5
200,100,0.0,0.25,0.0,0.0,10,rollup/mean,0.7690667164145742,0.06251387287789965,5
200,100,0.0,0.25,0.0,0.0,10,rollup/median,0.8269965543521792,0.051706362921383975,5
200,100,0.0,0.25,0.0,0.0,10,rollup/sum,2.3866758090356472,0.13062089814195002,5
200,100,0.0,0.25,0.0,0.0,10,rrollup/mean,0.7774276896817165,0.06938424967349596,5
200,100,0.0,0.25,0.0,0.0,10,rrollup/median,0.8212302117955067,0.06374310344264472,5
200,100,0.0,0.25,0.0,0.0,10,rrollup/sum,2.521102540987614,0.11839386571463327,5
200,100,0.0,0.25,0.0,0.0,10,zrollup/mean,1.2555387763605823,0.012261106521414421,5
200,100,0.0,0.25,0.0,0.0,10,zrollup/median,1.3130696717564405,0.012701800743184643,5
200,100,0.0,0.25,0.0,0.0,10,zrollup/sum,1.9653897614445277,0.1708445645421289,5
200,100,0.0,0.25,0.0,1.0,5,rollup/mean,0.7774997894642673,0.08413300256600181,5
200,100,0.0,0.25,0.0,1.0,5,rollup/median,0.8864351476055627,0.07017710612268488,5
200,100,0.0,0.25,0.0,1.0,5,rollup/sum,2.8774622224556823,0.4824453496962559,5
200,100,0.0,0.25,0.0,1.0,5,rrollup/mean,0.8260844717408379,0.07620461220556914,5
200,100,0.0,0.25,0.0,1.0,5,rrollup/median,0.8476517029914333,0.08083366190502969,5
200,100,0.0,0.25,0.0,1.0,5,rrollup/sum,4.15894861121639,1.1682275151490402,5
200,100,0.0,0.25,0.0,1.0,5,zrollup/mean,1.252461172669901,0.08716937539296021,5
200,100,0.0,0.25,0.0,1.0,5,zrollup/median,1.325305009357022,0.06890712493697673,5
200,100,0.0,0.25,0.0,1.0,5,zrollup/sum,2.0981332127815984,0.45523568234933454,5
200,100,0.0,0.25,0.0,1.0,10,rollup/mean,0.7488086975583499,0.09893195130681647,5
200,100,0.0,0.25,0.0,1.0,10,rollup/median,0.7911175259676775,0.09013537837090144,5
200,100,0.0,0.25,0.0,1.0,10,rollup/sum,2.3796586340073014,0.1477806485447951,5
200,100,0.0,0.25,0.0,1.0,10,rrollup/mean,0.7539611139867194,0.10018734084443871,5
200,100,0.0,0.25,0.0,1.0,10,rrollup/median,0.789719145184159,0.09495678599082225,5
200,100,0.0,0.25,0.0,1.0,10,rrollup/sum,2.4193373370177866,0.16303794564268342,5
200,100,0.0,0.25,0.0,1.0,10,zrollup/mean,1.296525147103943,0.04282872750801127,5
200,100,0.0,0.25,0.0,1.0,10,zrollup/median,1.3531227444091254,0.04458111007000154,5
200,100,0.0,0.25,0.0,1.0,10,zrollup/sum,1.9203696511290573,0.12387232809264723,5
200,100,0.0,0.25,0.0,9.0,5,rollup/mean,0.9627975678922397,0.053729360802641284,5
200,100,0.0,0.25,0.0,9.0,5,rollup/median,1.0665348555811773,0.07108769996557845,5
200,100,0.0,0.25,0.0,9.0,5,rollup/sum,2.7566316658472534,0.2266678255816267,5
200,100,0.0,0.25,0.0,9.0,5,rrollup/mean,0.9885020416358612,0.052240610893377316,5
200,100,0.0,0.25,0.0,9.0,5,rrollup/median,1.0632462273108583,0.0772716886768968,5
200,100,0.0,0.25,0.0,9.0,5,rrollup/sum,2.941672977120272,0.319965861762463,5
200,100,0.0,0.25,0.0,9.0,5,zrollup/mean,1.3302008751968013,0.04637279065533175,5
200,100,0.0,0.25,0.0,9.0,5,zrollup/median,1.4144445510600772,0.050542381686610176,5
200,100,0.0,0.25,0.0,9.0,5,zrollup/sum,1.747227228972892,0.09721041247066785,5
200,100,0.0,0.25,0.0,9.0,10,rollup/mean,0.822830605790015,0.0791688064922754,5
200,100,0.0,0.25,0.0,9.0,10,rollup/median,0.9391075325678873,0.07986153775180874,5
200,100,0.0,0.25,0.0,9.0,10,rollup/sum,2.9061240553670538,0.20833165769507783,5
200,100,0.0,0.25,0.0,9.0,10,rrollup/mean,0.8480034855264377,0.06348837784487904,5
200,100,0.0,0.25,0.0,9.0,10,rrollup/median,0.8775501815787792,0.06410298112035663,5
200,100,0.0,0.25,0.0,9.0,10,rrollup/sum,2.963920511675391,0.2268941929352161,5
200,100,0.0,0.25,0.0,9.0,10,zrollup/mean,1.299779061839296,0.047184358141227324,5
200,100,0.0,0.25,0.0,9.0,10,zrollup/median,1.3528875097701611,0.04319260648911848,5
200,100,0.0,0.25,0.0,9.0,10,zrollup/sum,1.7909875495483771,0.11036543971381818,5
200,100,0.0,0.25,1.0,0.0,5,rollup/mean,0.9517891612958657,0.1394190200227818,5
200,100,0.0,0.25,1.0,0.0,5,rollup/median,1.0120492817180733,0.15083200182992731,5
200,100,0.0,0.25,1.0,0.0,5,rollup/sum,2.986120547249742,0.6404887825647435,5
200,100,0.0,0.25,1.0,0.0,5,rrollup/mean,0.9658405495472462,0.13674113170442317,5
200,100,0.0,0.25,1.0,0.0,5,rrollup/median,1.0149276880625688,0.1499211110038331,5
200,100,0.0,0.25,1.0,0.0,5,rrollup/sum,3.079718725055342,0.7249180110967713,5
200,100,0.0,0.25,1.0,0.0,5,zrollup/mean,1.211654283478,0.08890407415397875,5
200,100,0.0,0.25,1.0,0.0,5,zrollup/median,1.2297587846428804,0.0935156955513673,5
200,100,0.0,0.25,1.0,0.0,5,zrollup/sum,1.4855613671272914,0.19911603190862623,5
200,100,0.0,0.25,1.0,0.0,10,rollup/mean,0.809396945829827,0.10694058705002296,5
200,100,0.0,0.25,1.0,0.0,10,rollup/median,0.8800978136765277,0.10367746312629171,5
200,100,0.0,0.25,1.0,0.0,10,rollup/sum,2.4192728104981485,0.24242592705611843,5
200,100,0.0,0.25,1.0,0.0,10,rrollup/mean,0.8108765131399345,0.11497732279310874,5
200,100,0.0,0.25,1.0,0.0,10,rrollup/median,0.8669624076779577,0.11003874904146033,5
200,100,0.0,0.25,1.0,0.0,10,rrollup/sum,2.467793918695463,0.24390451055850287,5
200,100,0.0,0.25,1.0,0.0,10,zrollup/mean,1.0663789642275774,0.05024016992920261,5
200,100,0.0,0.25,1.0,0.0,10,zrollup/median,1.0753714253711046,0.05249227783124405,5
200,100,0.0,0.25,1.0,0.0,10,zrollup/sum,1.3199363548496106,0.07663226217113911,5
200,100,0.0,0.25,1.0,1.0,5,rollup/mean,0.5930483825572062,0.0919762262944476,5
200,100,0.0,0.25,1.0,1.0,5,rollup/median,0.6608847660129313,0.09236711941898126,5
200,100,0.0,0.25,1.0,1.0,5,rollup/sum,2.019287029575789,0.30825133606664235,5
200,100,0.0,0.25,1.0,1.0,5,rrollup/mean,0.5913303286198153,0.1016998445334573,5
200,100,0.0,0.25,1.0,1.0,5,rrollup/median,0.6394712818450469,0.10242775558590649,5
200,100,0.0,0.25,1.0,1.0,5,rrollup/sum,2.1996454545529405,0.43977932541481,5
200,100,0.0,0.25,1.0,1.0,5,zrollup/mean,1.059438920683034,0.10360703341017308,5
200,100,0.0,0.25,1.0,1.0,5,zrollup/median,1.0589177152042168,0.10937838493130123,5
200,100,0.0,0.25,1.0,1.0,5,zrollup/sum,1.2326386837806835,0.18065250933381638,5
200,100,0.0,0.25,1.0,1.0,10,rollup/mean,0.7502051096779653,0.047902233819285496,5
200,100,0.0,0.25,1.0,1.0,10,rollup/median,0.8406473691275,0.0498201776508276,5
200,100,0.0,0.25,1.0,1.0,10,rollup/sum,2.5467259123313726,0.1950620569268755,5
200,100,0.0,0.25,1.0,1.0,10,rrollup/mean,0.755326358548204,0.049189143960455615,5
200,100,0.0,0.25,1.0,1.0,10,rrollup/median,0.7920309090951811,0.05150219592033062,5
200,100,0.0,0.25,1.0,1.0,10,rrollup/sum,2.8700692268340986,0.3029476572370948,5
200,100,0.0,0.25,1.0,1.0,10,zrollup/mean,1.1293330129107557,0.03453070306688617,5
200,100,0.0,0.25,1.0,1.0,10,zrollup/median,1.1289756177692056,0.041229619493519214,5
200,100,0.0,0.25,1.0,1.0,10,zrollup/sum,1.334318042569383,0.03853377300077121,5
200,100,0.0,0.25,1.0,9.0,5,rollup/mean,0.907413825354844,0.0502497398269064,5
200,100,0.0,0.25,1.0,9.0,5,rollup/median,0.9700907621395443,0.07086277257212568,5
200,100,0.0,0.25,1.0,9.0,5,rollup/sum,2.3764748915060343,0.33083864579618133,5
200,100,0.0,0.25,1.0,9.0,5,rrollup/mean,0.9088667185901416,0.05496012415887723,5
200,100,0.0,0.25,1.0,9.0,5,rrollup/median,0.9361055643761647,0.06240717336025847,5
200,100,0.0,0.25,1.0,9.0,5,rrollup/sum,2.4691177696073816,0.31193547652540843,5
200,100,0.0,0.25,1.0,9.0,5,zrollup/mean,1.0800831233495465,0.020866092673935955,5
200,100,0.0,0.25,1.0,9.0,5,zrollup/median,1.0949655010196797,0.02483370099755117,5
200,100,0.0,0.25,1.0,9.0,5,zrollup/sum,1.3735308163342506,0.07867656155407726,5
200,100,0.0,0.25,1.0,9.0,10,rollup/mean,0.9125659627173806,0.07143514946932415,5
200,100,0.0,0.25,1.0,9.0,10,rollup/median,0.9834682658874107,0.05940447563629271,5
200,100,0.0,0.25,1.0,9.0,10,rollup/sum,2.708298201920443,0.24402979353747242,5
200,100,0.0,0.25,1.0,9.0,10,rrollup/mean,0.9284207159238365,0.07050140238177137,5
200,100,0.0,0.25,1.0,9.0,10,rrollup/median,0.9619221511597248,0.06713234432517504,5
200,100,0.0,0.25,1.0,9.0,10,rrollup/sum,2.7541936911308262,0.28651219063437644,5
200,100,0.0,0.25,1.0,9.0,10,zrollup/mean,1.2165786938111678,0.04444585904187051,5
200,100,0.0,0.25,1.0,9.0,10,zrollup/median,1.234645299700721,0.041364262477279666,5
200,100,0.0,0.25,1.0,9.0,10,zrollup/sum,1.4725350422522514,0.06937861921501354,5
200,100,0.0,0.25,9.0,0.0,5,rollup/mean,1.42711566655396,0.41426628582315017,5
200,100,0.0,0.25,9.0,0.0,5,rollup/median,1.4544374271007443,0.40863047576834727,5
200,100,0.0,0.25,9.0,0.0,5,rollup/sum,3.4469953920839296,1.0996597147834002,5
200,100,0.0,0.25,9.0,0.0,5,rrollup/mean,1.4258789436476982,0.4054566064260267,5
200,100,0.0,0.25,9.0,0.0,5,rrollup/median,1.4529766403632258,0.39979482135878425,5
200,100,0.0,0.25,9.0,0.0,5,rrollup/sum,3.3936479430648396,1.0447470208622733,5
200,100,0.0,0.25,9.0,0.0,5,zrollup/mean,1.541304939151075,0.11033848528847659,5
200,100,0.0,0.25,9.0,0.0,5,zrollup/median,1.5409667352642828,0.11440096979699732,5
200,100,0.0,0.25,9.0,0.0,5,zrollup/sum,1.8095370832438582,0.3493483144040172,5
200,100,0.0,0.25,9.0,0.0,10,rollup/mean,1.777255378545768,0.27394846400963146,5
200,100,0.0,0.25,9.0,0.0,10,rollup/median,1.8079246547539978,0.26144794673151717,5
200,100,0.0,0.25,9.0,0.0,10,rollup/sum,4.174295887762375,0.4691217749663779,5
200,100,0.0,0.25,9.0,0.0,10,rrollup/mean,1.767391188917022,0.26829264525040764,5
200,100,0.0,0.25,9.0,0.0,10,rrollup/median,1.7912807917384193,0.2590168249572596,5
200,100,0.0,0.25,9.0,0.0,10,rrollup/sum,4.237528350183274,0.4132294621757669,5
200,100,0.0,0.25,9.0,0.0,10,zrollup/mean,1.5705577275243863,0.06423103307367743,5
200,100,0.0,0.25,9.0,0.0,10,zrollup/median,1.5731865624031525,0.06381413299296482,5
200,100,0.0,0.25,9.0,0.0,10,zrollup/sum,1.7580581130906296,0.08386738260781026,5
200,100,0.0,0.25,9.0,1.0,5,rollup/mean,0.9611855005587827,0.1495118060364872,5
200,100,0.0,0.25,9.0,1.0,5,rollup/median,1.0336113743095703,0.15553521886872695,5
200,100,0.0,0.25,9.0,1.0,5,rollup/sum,2.06453471310408,0.24305293480094226,5
200,100,0.0,0.25,9.0,1.0,5,rrollup/mean,0.9661768033956204,0.14528964392026464,5
200,100,0.0,0.25,9.0,1.0,5,rrollup/median,0.9931321941179437,0.14879599433566482,5
200,100,0.0,0.25,9.0,1.0,5,rrollup/sum,2.0661494922664865,0.24930685263146773,5
200,100,0.0,0.25,9.0,1.0,5,zrollup/mean,1.361522854055937,0.12617787983655393,5
200,100,0.0,0.25,9.0,1.0,5,zrollup/median,1.3640373423701049,0.12442045217486616,5
200,100,0.0,0.25,9.0,1.0,5,zrollup/sum,1.3408518239002882,0.144123953764656,5
200,100,0.0,0.25,9.0,1.0,10,rollup/mean,1.3266828299873197,0.1689801920504358,5
200,100,0.0,0.25,9.0,1.0,10,rollup/median,1.3662358078737256,0.17557240888535217,5
200,100,0.0,0.25,9.0,1.0,10,rollup/sum,3.1737318780860284,0.4921501640351694,5
200,100,0.0,0.25,9.0,1.0,10,rrollup/mean,1.3490140048862584,0.16537149681199453,5
200,100,0.0,0.25,9.0,1.0,10,rrollup/median,1.3692365930454269,0.16300663093622458,5
200,100,0.0,0.25,9.0,1.0,10,rrollup/sum,3.3017611584967574,0.45975945347597014,5
200,100,0.0,0.25,9.0,1.0,10,zrollup/mean,1.5776213878599576,0.08724581804363275,5
200,100,0.0,0.25,9.0,1.0,10,zrollup/median,1.578439027310966,0.08704479570189169,5
200,100,0.0,0.25,9.0,1.0,10,zrollup/sum,1.5979207705925575,0.13306861418909774,5
200,100,0.0,0.25,9.0,9.0,5,rollup/mean,1.501443188119943,0.22881643100825236,5
200,100,0.0,0.25,9.0,9.0,5,rollup/median,1.5466090437911173,0.25365490656508294,5
200,100,0.0,0.25,9.0,9.0,5,rollup/sum,4.591809867097602,0.6347690149041514,5
200,100,0.0,0.25,9.0,9.0,5,rrollup/mean,1.5230036018470012,0.22137044421804605,5
200,100,0.0,0.25,9.0,9.0,5,rrollup/median,1.5113383890159238,0.23044293469184424,5
200,100,0.0,0.25,9.0,9.0,5,rrollup/sum,4.92704777216784,0.6818587885341816,5
200,100,0.0,0.25,9.0,9.0,5,zrollup/mean,1.5679147400266036,0.0757135233513036,5
200,100,0.0,0.25,9.0,9.0,5,zrollup/median,1.5695762725657885,0.07689107094708987,5
200,100,0.0,0.25,9.0,9.0,5,zrollup/sum,1.706459139092147,0.107322750667585,5
200,100,0.0,0.25,9.0,9.0,10,rollup/mean,1.2833641152797821,0.1688068084173716,5
200,100,0.0,0.25,9.0,9.0,10,rollup/median,1.3360432257903476,0.14506406519237022,5
200,100,0.0,0.25,9.0,9.0,10,rollup/sum,4.226291265440314,1.1635133310702543,5
200,100,0.0,0.25,9.0,9.0,10,rrollup/mean,1.2929938755677934,0.16988810798477913,5
200,100,0.0,0.25,9.0,9.0,10,rrollup/median,1.3074499054641473,0.16723864729842033,5
200,100,0.0,0.25,9.0,9.0,10,rrollup/sum,4.060865587725832,0.9560013751180074,5
200,100,0.0,0.25,9.0,9.0,10,zrollup/mean,1.48113019150578,0.0693762355728198,5
200,100,0.0,0.25,9.0,9.0,10,zrollup/median,1.4845220784449353,0.07044345460404514,5
200,100,0.0,0.25,9.0,9.0,10,zrollup/sum,1.5706013062462376,0.09834579839362156,5
200,100,0.0,0.5,0.0,0.0,5,rollup/mean,0.9248384332798535,0.1182627937541457,5
200,100,0.0,0.5,0.0,0.0,5,rollup/median,0.9784042762921361,0.11755865088225408,5
200,100,0.0,0.5,0.0,0.0,5,rollup/sum,2.5393329052662277,0.18383567750247118,5
200,100,0.0,0.5,0.0,0.0,5,rrollup/mean,0.929740899687553,0.1252021801437775,5
200,100,0.0,0.5,0.0,0.0,5,rrollup/median,0.9763535760696704,0.12798756342347714,5
200,100,0.0,0.5,0.0,0.0,5,rrollup/sum,2.658796671261792,0.20272084853853017,5
200,100,0.0,0.5,0.0,0.0,5,zrollup/mean,1.3693199593352465,0.10409717023479735,5
200,100,0.0,0.5,0.0,0.0,5,zrollup/median,1.4188207681044074,0.09722810734167625,5
200,100,0.0,0.5,0.0,0.0,5,zrollup/sum,1.6119861448989117,0.09823996828292526,5
200,100,0.0,0.5,0.0,0.0,10,rollup/mean,0.9035730518093879,0.03606509440528327,5
200,100,0.0,0.5,0.0,0.0,10,rollup/median,0.969791801429667,0.04226159493020083,5
200,100,0.0,0.5,0.0,0.0,10,rollup/sum,2.5618618989181696,0.08201014840556883,5
200,100,0.0,0.5,0.0,0.0,10,rrollup/mean,0.9078329635754055,0.04467842751390632,5
200,100,0.0,0.5,0.0,0.0,10,rrollup/median,0.9447552827209705,0.03605463213935755,5
200,100,0.0,0.5,0.0,0.0,10,rrollup/sum,2.8566075733283975,0.03730857919021733,5
200,100,0.0,0.5,0.0,0.0,10,zrollup/mean,1.2734274153961327,0.03870684208192587,5
200,100,0.0,0.5,0.0,0.0,10,zrollup/median,1.3499859210106604,0.04559445260642009,5
200,100,0.0,0.5,0.0,0.0,10,zrollup/sum,1.7179191510142395,0.13526263849915407,5
200,100,0.0,0.5,0.0,1.0,5,rollup/mean,0.783266557655919,0.04921449335487085,5
200,100,0.0,0.5,0.0,1.0,5,rollup/median,0.8344236931409277,0.04884677628731366,5
200,100,0.0,0.5,0.0,1.0,5,rollup/sum,2.449599506522713,0.23750923459363552,5
200,100,0.0,0.5,0.0,1.0,5,rrollup/mean,0.7923466797601177,0.05053949938271531,5
200,100,0.0,0.5,0.0,1.0,5,rrollup/median,0.8410555237419187,0.04803831742212878,5
200,100,0.0,0.5,0.0,1.0,5,rrollup/sum,2.573163370574413,0.31022531242933016,5
200,100,0.0,0.5,0.0,1.0,5,zrollup/mean,1.293206954214083,0.04835351946061334,5
200,100,0.0,0.5,0.0,1.0,5,zrollup/median,1.387914228129992,0.050801837696941,5
200,100,0.0,0.5,0.0,1.0,5,zrollup/sum,1.6739401290070428,0.16742497133689005,5
200,100,0.0,0.5,0.0,1.0,10,rollup/mean,0.8327207746771835,0.06373322976897706,5
200,100,0.0,0.5,0.0,1.0,10,rollup/median,0.8805746731955517,0.055581022067644356,5
